state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,92.63203,22.776335,0.61814886,0.009176913
Mizoram,92.63293,22.776335,0.61814886,0.009176913
Mizoram,92.63382,22.776335,0.61814886,0.009176913
Mizoram,92.650894,22.776335,0.09917303,0.009176913
Mizoram,92.65269,22.776335,0.095202684,0.009176913
Mizoram,92.65359,22.776335,0.095202684,0.009176913
Mizoram,92.65449,22.776335,0.095202684,0.009176913
Mizoram,92.65538,22.776335,0.095202684,0.009176913
Mizoram,92.724556,22.776335,0.09224243,0.009176913
Mizoram,92.72815,22.776335,0.09224243,0.009176913
Mizoram,92.826065,22.776335,0.6190896,0.009176913
Mizoram,92.82966,22.776335,0.6190896,0.009176913
Mizoram,92.83055,22.776335,0.6190896,0.009176913
Mizoram,92.85301,22.776335,0.04414121,0.009176913
Mizoram,92.85391,22.776335,0.04414121,0.009176913
Mizoram,92.87277,22.776335,0.09125858,0.009176913
Mizoram,92.877266,22.776335,0.0854352,0.009176913
Mizoram,92.89343,22.776335,0.08463138,0.009176913
Mizoram,92.897026,22.776335,0.0854352,0.009176913
Mizoram,93.00483,22.776335,0.06188207,0.009176913
Mizoram,93.05962,22.776335,0.07237174,0.009176913
Mizoram,93.074,22.776335,0.060716353,0.009176913
Mizoram,93.08747,22.776335,0.61456424,0.009176913
Mizoram,93.08837,22.776335,0.61456424,0.009176913
Mizoram,93.08927,22.776335,0.61456424,0.009176913
Mizoram,93.090164,22.776335,0.61456424,0.009176913
Mizoram,93.091064,22.776335,0.61456424,0.009176913
Mizoram,93.091965,22.776335,0.61456424,0.009176913
Mizoram,93.09556,22.776335,0.6158705,0.009176913
Mizoram,92.62215,22.775436,0.61789256,0.009176971
Mizoram,92.62305,22.775436,0.61789256,0.009176971
Mizoram,92.62933,22.775436,0.61814886,0.009176971
Mizoram,92.630226,22.775436,0.61814886,0.009176971
Mizoram,92.63113,22.775436,0.61814886,0.009176971
Mizoram,92.63203,22.775436,0.61814886,0.009176971
Mizoram,92.63293,22.775436,0.61814886,0.009176971
Mizoram,92.63382,22.775436,0.61814886,0.009176971
Mizoram,92.650894,22.775436,0.09917303,0.009176971
Mizoram,92.65269,22.775436,0.095202684,0.009176971
Mizoram,92.65359,22.775436,0.095202684,0.009176971
Mizoram,92.65449,22.775436,0.095202684,0.009176971
Mizoram,92.65538,22.775436,0.095202684,0.009176971
Mizoram,92.723656,22.775436,0.62028766,0.009176971
Mizoram,92.724556,22.775436,0.09224243,0.009176971
Mizoram,92.72815,22.775436,0.09224243,0.009176971
