state,longitude,latitude,risk,pixel_area_sqkm
Arunachal Pradesh,96.03934,27.3272,0.07668446,0.008849474
Arunachal Pradesh,96.05102,27.3272,0.06061996,0.008849474
Arunachal Pradesh,96.2711,27.3272,0.10098243,0.008849474
Arunachal Pradesh,96.272,27.3272,0.10098243,0.008849474
Arunachal Pradesh,95.98993,27.326302,0.10104652,0.0088495435
Arunachal Pradesh,96.0079,27.326302,0.097305045,0.0088495435
Arunachal Pradesh,96.01239,27.326302,0.09551354,0.0088495435
Arunachal Pradesh,96.01328,27.326302,0.09551354,0.0088495435
Arunachal Pradesh,96.01418,27.326302,0.09551354,0.0088495435
Arunachal Pradesh,96.01598,27.326302,0.09551354,0.0088495435
Arunachal Pradesh,96.01688,27.326302,0.09551354,0.0088495435
Arunachal Pradesh,96.046524,27.326302,0.0937591,0.0088495435
Arunachal Pradesh,96.17049,27.326302,0.10033924,0.0088495435
Arunachal Pradesh,96.17229,27.326302,0.10033924,0.0088495435
Arunachal Pradesh,95.98993,27.325403,0.10104652,0.008849614
Arunachal Pradesh,95.99083,27.325403,0.10104652,0.008849614
Arunachal Pradesh,96.0079,27.325403,0.097305045,0.008849614
Arunachal Pradesh,96.01149,27.325403,0.097305045,0.008849614
Arunachal Pradesh,96.01239,27.325403,0.09551354,0.008849614
Arunachal Pradesh,96.01328,27.325403,0.09551354,0.008849614
Arunachal Pradesh,96.01418,27.325403,0.09551354,0.008849614
Arunachal Pradesh,96.01508,27.325403,0.09551354,0.008849614
Arunachal Pradesh,96.03934,27.325403,0.0937591,0.008849614
Arunachal Pradesh,96.10132,27.325403,0.61605906,0.008849614
Arunachal Pradesh,96.10222,27.325403,0.10219834,0.008849614
Arunachal Pradesh,96.17229,27.325403,0.10033924,0.008849614
Arunachal Pradesh,96.19205,27.325403,0.6145764,0.008849614
