state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,94.29391,26.478292,0.071539775,0.008914824
Nagaland,94.29481,26.478292,0.071539775,0.008914824
Nagaland,94.4044,26.478292,0.61256886,0.008914824
Nagaland,94.405304,26.478292,0.61256886,0.008914824
Nagaland,94.4062,26.478292,0.61256886,0.008914824
Nagaland,94.4071,26.478292,0.61256886,0.008914824
Nagaland,94.408,26.478292,0.61256886,0.008914824
Nagaland,94.4089,26.478292,0.61256886,0.008914824
Nagaland,94.40979,26.478292,0.61256886,0.008914824
Nagaland,94.41069,26.478292,0.61256886,0.008914824
Nagaland,94.2472,26.477394,0.06482265,0.008914892
Nagaland,94.36218,26.477394,0.07053762,0.008914892
Nagaland,94.41069,26.477394,0.61256886,0.008914892
Nagaland,94.41249,26.477394,0.61256886,0.008914892
Nagaland,94.28583,26.476496,0.06988547,0.00891496
Nagaland,94.40979,26.476496,0.61256886,0.00891496
Nagaland,94.27415,26.475597,0.06988547,0.008915028
Nagaland,94.27505,26.475597,0.06988547,0.008915028
Nagaland,94.27684,26.475597,0.06988547,0.008915028
Nagaland,94.4071,26.475597,0.61256886,0.008915028
Nagaland,94.27415,26.474699,0.06988547,0.008915096
Nagaland,94.27505,26.474699,0.06988547,0.008915096
Nagaland,94.27594,26.474699,0.06988547,0.008915096
Nagaland,94.27684,26.474699,0.06988547,0.008915096
Nagaland,94.28313,26.474699,0.06988547,0.008915096
Nagaland,94.28942,26.474699,0.071539775,0.008915096
Nagaland,94.35859,26.474699,0.07249918,0.008915096
Nagaland,94.363976,26.474699,0.07053762,0.008915096
Nagaland,94.37206,26.474699,0.60996896,0.008915096
Nagaland,94.37296,26.474699,0.60996896,0.008915096
Nagaland,94.21396,26.4738,0.05709813,0.0089151645
Nagaland,94.282234,26.4738,0.06988547,0.0089151645
Nagaland,94.28852,26.4738,0.071539775,0.0089151645
Nagaland,94.28942,26.4738,0.071539775,0.0089151645
Nagaland,94.37027,26.4738,0.60996896,0.0089151645
Nagaland,94.374756,26.4738,0.60996896,0.0089151645
Nagaland,94.375656,26.4738,0.60996896,0.0089151645
Nagaland,94.281334,26.472902,0.06244889,0.0089152325
Nagaland,94.375656,26.472902,0.5982635,0.0089152325
Nagaland,94.28043,26.472004,0.06244889,0.0089153
Nagaland,94.281334,26.472004,0.06244889,0.0089153
Nagaland,94.282234,26.472004,0.06244889,0.0089153
Nagaland,94.28313,26.472004,0.06244889,0.0089153
Nagaland,94.35769,26.472004,0.6125498,0.0089153
Nagaland,94.22743,26.471106,0.07060546,0.0089153685
Nagaland,94.22833,26.471106,0.07060546,0.0089153685
Nagaland,94.28043,26.471106,0.06244889,0.0089153685
Nagaland,94.281334,26.471106,0.06244889,0.0089153685
Nagaland,94.28493,26.471106,0.06244889,0.0089153685
Nagaland,94.35769,26.471106,0.6125498,0.0089153685
Nagaland,94.35859,26.471106,0.6125498,0.0089153685
Nagaland,94.38734,26.471106,0.059610263,0.0089153685
Nagaland,94.27864,26.470207,0.06244889,0.008915436
Nagaland,94.28583,26.470207,0.06244889,0.008915436
Nagaland,94.28672,26.470207,0.06244889,0.008915436
Nagaland,94.35769,26.470207,0.6125498,0.008915436
Nagaland,94.221146,26.469309,0.6117274,0.008915504
Nagaland,94.353195,26.469309,0.6125498,0.008915504
Nagaland,94.354996,26.469309,0.6125498,0.008915504
Nagaland,94.35859,26.469309,0.6125498,0.008915504
Nagaland,94.35949,26.469309,0.056995437,0.008915504
Nagaland,94.36038,26.469309,0.056995437,0.008915504
Nagaland,94.22564,26.46841,0.07060546,0.008915572
Nagaland,94.22923,26.46841,0.07060546,0.008915572
Nagaland,94.355896,26.46841,0.6125498,0.008915572
Nagaland,94.35769,26.46841,0.6125498,0.008915572
Nagaland,94.35859,26.46841,0.6125498,0.008915572
Nagaland,94.36038,26.46841,0.056995437,0.008915572
Nagaland,94.221146,26.467512,0.6117274,0.00891564
Nagaland,94.22833,26.467512,0.07060546,0.00891564
Nagaland,94.22923,26.467512,0.07060546,0.00891564
Nagaland,94.34781,26.467512,0.071389765,0.00891564
Nagaland,94.3496,26.467512,0.071389765,0.00891564
Nagaland,94.35679,26.467512,0.6125498,0.00891564
Nagaland,94.35769,26.467512,0.6125498,0.00891564
Nagaland,94.35859,26.467512,0.6125498,0.00891564
Nagaland,94.36038,26.467512,0.056995437,0.00891564
Nagaland,94.36757,26.467512,0.056995437,0.00891564
Nagaland,94.36847,26.467512,0.5982635,0.00891564
Nagaland,94.34871,26.466614,0.071389765,0.008915709
Nagaland,94.3496,26.466614,0.071389765,0.008915709
Nagaland,94.3505,26.466614,0.6125498,0.008915709
Nagaland,94.3514,26.466614,0.6125498,0.008915709
