loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,period
0,0,77.85410307693928,7520.383730590343,0.0543793375659565,75,2001_2005
0,0,2710.6161116525527,16671.946187496185,0.7064909775686351,79,2001_2005
0,0,1874.903265357474,14642.750401496887,0.650476643709542,25,2001_2005
1,0,97.30048379577238,6636.909861266613,0.091508743480857,26,2001_2005
0,0,436.1256066903761,6275.772337079048,0.3693658342550663,26,2001_2005
1,0,1342.2877395294545,13997.79601085186,0.4958081256723038,93,2001_2005
0,0,1883.2938327312468,7362.800185203552,1.1875949620000836,38,2001_2005
0,0,109.39293392119724,7897.740792416036,0.0732153191811951,45,2001_2005
1,0,1828.1716910615032,13372.323965668678,0.6432626865763683,91,2001_2005
0,0,1788.032439530945,13865.636207580566,0.6624317889648859,96,2001_2005
0,0,1401.171731591225,12275.602321118116,0.5162726472966445,74,2001_2005
0,0,278.8049900652149,15072.033362292685,0.0820735260881221,47,2001_2005
0,0,-487.9246005347013,17335.337261829525,-0.1409510695964197,25,2001_2005
0,0,651.4484609916781,8092.037817299366,0.427647318142493,32,2001_2005
0,0,1182.1377147793771,15561.419252634048,0.470365447534884,89,2001_2005
1,0,355.39946333940384,2218.193358243443,0.9183394065213196,45,2001_2005
0,1,1882.9683929920195,11402.909106492996,1.016885166135038,92,2001_2005
0,0,307.98891112655474,15463.119994163511,0.1310947129947468,73,2001_2005
0,0,-37.46744293887241,13785.468396306038,-0.0180823876799244,66,2001_2005
0,0,-2836.349591896683,3701.951146900654,-1.2926137427903843,61,2001_2005
0,0,602.7492077188854,8263.541937857866,0.4241261950792001,54,2001_2005
0,0,1093.264035952092,11512.092014551165,0.5766482449672623,93,2001_2005
0,0,471.738950217763,10765.082322835922,0.1894401014703186,32,2001_2005
0,0,1981.8004065308,16152.853415846825,0.6163104901313566,71,2001_2005
0,0,847.8221151232719,7520.783605217934,0.6023933091216598,76,2001_2005
1,0,-307.3072518787758,14718.35139375925,-0.0948396055114055,59,2001_2005
0,0,1109.6904777878426,7300.651803016663,0.9045457240545872,88,2001_2005
0,0,2222.9965218335383,11256.141039788725,0.900210161163557,54,2001_2005
1,0,1725.30587673196,20981.07318925857,0.4019506987858153,75,2001_2005
0,0,-419.4549842325414,8395.923459023237,-0.2335078721073019,26,2001_2005
0,0,-243.05698711875448,16620.17732872814,-0.0712439356085151,38,2001_2005
0,0,471.88055872246696,15656.671164155006,0.1447916192951073,75,2001_2005
0,0,1006.6596521763604,11594.817411661148,0.4762512525983051,84,2001_2005
0,0,582.7761816634402,7920.674688220024,0.5362665755943301,55,2001_2005
0,0,-403.3478237210293,17114.029513927642,-0.118591751991669,54,2001_2005
0,0,1669.0374896016183,11417.350420236588,0.7300221683479569,55,2001_2005
0,0,1122.5492291374903,13619.117210388184,0.4218315382648425,46,2001_2005
0,0,1202.25032747984,10098.231272697449,0.6309313273169335,69,2001_2005
0,0,839.8916420892347,10885.78236413002,0.4133751914853795,67,2001_2005
1,0,552.188056243549,7633.677286811173,0.3952786670102939,31,2001_2005
0,0,485.02236735949737,7828.103240221739,0.323772555533788,65,2001_2005
0,0,-734.4559550884878,17344.71008094307,-0.2169459039080222,27,2001_2005
0,0,248.67475584745264,18787.5524084568,0.0840832933379816,41,2001_2005
0,0,203.0089919611546,7107.564081996679,0.1476324312003655,56,2001_2005
0,0,1368.150459446104,10743.411890029907,0.6138848627535171,43,2001_2005
0,0,2805.947419295648,20361.72428190708,0.7324279606710663,83,2001_2005
0,0,32.633237247169745,15072.79960989952,0.012499185545254,55,2001_2005
0,0,1983.741341153811,15383.2477145195,0.7124878266765436,94,2001_2005
1,0,1017.6740034952692,8859.371672391891,0.5639059661324828,72,2001_2005
0,0,119.91493341382557,16286.198369026184,0.0369562228886874,52,2001_2005
0,0,408.1427991253677,7444.934366282076,0.2918133868547348,52,2001_2005
0,1,-128.6127598832527,6394.552078425884,-0.1159458680787034,30,2001_2005
0,0,1247.8196738600727,10783.462198615074,0.5742720955409092,82,2001_2005
0,0,1862.5298684750576,9721.289410352709,0.9741066692056894,60,2001_2005
1,0,2257.88510136102,16026.70442032814,0.7149661346852597,51,2001_2005
0,0,857.29846943138,8065.86112177372,0.5838970709303408,28,2001_2005
1,0,900.3535621572373,8221.274468996562,0.6023424009799326,27,2001_2005
0,0,790.6902680289177,6782.217033624649,0.7557950732685129,89,2001_2005
1,0,1127.2829079605635,13988.83310683444,0.3844537084440017,33,2001_2005
0,0,1956.1723038823657,13931.797726392746,0.6740173845093229,80,2001_2005
1,0,-2343.4201417936856,3148.103344142437,-1.3533391851842391,34,2001_2005
1,0,138.0196513871706,7276.453089311719,0.1203555325921636,30,2001_2005
0,0,1319.163659421416,9774.76298713684,0.6279753989925707,75,2001_2005
0,1,542.8166523754571,7802.378654837608,0.4040756478621181,47,2001_2005
0,0,1116.742880150845,8720.52612876892,0.6025684185968871,56,2001_2005
0,0,520.6909383167686,7902.361304283142,0.3778206059703828,56,2001_2005
0,0,935.218117812763,7274.503344804048,0.687565199260755,46,2001_2005
0,0,1882.270184279978,15333.79870891571,0.5379134654113749,55,2001_2005
0,0,1377.9614389247872,10898.83288013935,0.6070670262382353,64,2001_2005
0,0,2146.9832450516515,16578.457530498505,0.5797787757210401,81,2001_2005
